FileName_DAPI	FileName_DAPI_flatfield	FileName_Mts	Group_Index	Group_Number	ImageNumber	Intensity_MaxIntensity_Background_Mask	Intensity_MaxIntensity_MaskedMT_image	Intensity_MeanIntensity_Background_Mask	Intensity_MeanIntensity_MaskedMT_image	Intensity_MeanIntensity_Masked_Nuclei	Intensity_MedianIntensity_Background_Mask	Intensity_MedianIntensity_MaskedMT_image	Intensity_MinIntensity_Background_Mask	Intensity_MinIntensity_MaskedMT_image	Intensity_StdIntensity_Background_Mask	Intensity_StdIntensity_MaskedMT_image	Intensity_StdIntensity_Masked_Nuclei	Intensity_TotalArea_Background_Mask	Intensity_TotalArea_MaskedMT_image	Intensity_TotalArea_Masked_Nuclei	Intensity_TotalIntensity_Background_Mask	Intensity_TotalIntensity_MaskedMT_image	Intensity_TotalIntensity_Masked_Nuclei
Image028_ch00.tif	Image005_fh00.tif	Image028_ch01.tif	42	1	42	3.92218	15.5914	1.63739075997	4.47967937149	58.7396878296	1.61997	4.28664	0.0	1.84436	0.0743054	1.29892	14.9053	436081	292566	44559	714035.0	1.3106e+06	2.61738e+06
Image030_ch00.tif	Image005_fh00.tif	Image030_ch01.tif	43	1	43	4.41764	21.1984	1.62303169004	4.46419809293	61.1852991193	1.60311	4.18677	0.0	1.77691	0.0688797	1.29609	13.5817	211841	434907	72329	343825.0	1.94151e+06	4.42547e+06
Image032_ch00.tif	Image005_fh00.tif	Image032_ch01.tif	44	1	44	3.97795	16.5305	1.63321176607	5.23071631646	55.9333190906	1.60052	4.94423	0.0	1.89786	0.107076	1.43198	15.0402	99362	459015	79573	162279.0	2.40098e+06	4.45078e+06
Image035_ch00.tif	Image005_fh00.tif	Image035_ch01.tif	45	1	45	2.90921	15.0869	1.63545074913	4.15783737555	51.8442188986	1.61608	3.94293	0.0	1.83787	0.0733498	0.997497	11.9078	82062	528506	62047	134208.0	2.19744e+06	3.21678e+06
Image003_ch00.tif	Image005_fh00.tif	Image003_ch01.tif	46	1	46	3.41375	22.4903	1.60397614512	5.34929172475	38.6751217881	1.59014	5.00778	0.0	2.02205	0.0621529	1.59194	11.5153	90951	611909	58298	145883.0	3.27328e+06	2.25468e+06
Image006_ch00.tif	Image005_fh00.tif	Image006_ch01.tif	47	1	47	2.20363	21.2322	1.61904007603	6.31502924571	37.7946374727	1.59533	5.94553	1.18385	0.0	0.0740322	1.69301	10.1476	6313	462119	64671	10221.0	2.9183e+06	2.44422e+06
Image008_ch00.tif	Image005_fh00.tif	Image008_ch01.tif	48	1	48	3.77043	44.144	1.60179200121	5.819035701	67.3818279657	1.58755	5.03113	0.0	2.02464	0.055009	2.53881	14.0685	448493	250021	49246	718393.0	1.45488e+06	3.31829e+06
Image013_ch00.tif	Image005_fh00.tif	Image013_ch01.tif	49	1	49	7.40337	29.5837	1.72107804253	8.55445611447	54.3681128835	1.61089	7.83787	0.0	0.0	0.306027	2.98245	12.1385	97386	410739	75104	167609.0	3.51365e+06	4.08326e+06
Image015_ch00.tif	Image005_fh00.tif	Image015_ch01.tif	50	1	50	6.04021	25.5837	1.72179044558	7.35828867921	48.7067612717	1.6096	6.7393	0.0	2.32944	0.285311	2.57315	12.113	82713	426799	56269	142414.0	3.14051e+06	2.74068e+06
Image018_ch00.tif	Image005_fh00.tif	Image020_ch01.tif	51	1	51	3.33463	33.3969	1.61729985599	5.88025421833	52.2294174165	1.59274	5.40986	0.0	0.0	0.0808145	2.10263	11.5108	303444	424635	77019	490760.0	2.49696e+06	4.02266e+06
